r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,22131,816139,24/113/41/89,0/0/0/6,-230/2130/620/271,384/192/433,0/0,-1048/-3348/-9588,-102/69/231,-399/-548/447,#l_sy
r,22132,816173,24/113/41/89,0/0/0/0,-229/2131/622/-136,384/192/433,0/0,-1036/-3400/-9630,-104/72/219,-399/-548/447,#l_sy
r,22133,816208,24/113/41/89,0/0/0/-8,-227/2133/621/-232,384/192/433,0/0,-1024/-3418/-9666,-114/80/218,-399/-548/446,#l_sy
r,22134,816248,24/113/41/89,0/0/0/-7,-230/2131/621/-247,384/192/433,0/0,-993/-3462/-9672,-115/82/206,-399/-548/446,#l_sy
r,22135,816288,24/113/41/89,-1/0/0/-11,-228/2131/621/-273,384/192/433,0/0,-976/-3443/-9718,-130/92/208,-399/-548/445,#l_sy
r,22136,816327,24/113/41/89,-2/0/0/-16,-230/2132/622/-266,384/191/433,0/0,-939/-3450/-9742,-140/100/201,-399/-548/445,#l_sy
r,22137,816367,24/113/41/89,0/0/0/-13,-241/2132/621/-231,385/191/433,0/0,-952/-3466/-9772,-154/110/207,-399/-548/444,#l_sy
r,22138,816408,24/113/41/89,0/0/0/-10,-229/2136/621/-277,385/191/433,0/0,-992/-3462/-9760,-159/114/216,-399/-548/443,#l_sy
r,22139,816447,24/113/41/89,0/0/0/-20,-231/2131/621/-270,385/190/433,0/0,-970/-3532/-9742,-166/121/202,-399/-548/443,#l_sy
r,22140,816487,24/113/41/89,-1/-1/0/-23,-229/2134/622/-281,385/190/433,0/0,-916/-3708/-9766,-183/136/173,-399/-548/442,#l_sy
r,22141,816529,24/113/41/88,-2/-15/0/-30,-231/1903/623/-285,386/189/433,0/0,-930/-3948/-9722,-176/138/144,-399/-548/440,#l_sy
r,22142,816568,24/113/41/88,-9/-21/0/-33,-246/1888/621/-324,386/189/432,0/0,-952/-4146/-9732,-180/144/122,-398/-548/438,#l_sy
r,22143,816608,24/113/41/88,-10/-28/0/-44,-246/1905/621/-287,387/188/431,0/0,-1008/-4274/-9764,-192/149/106,-396/-547/435,#l_sy
r,22144,816648,24/113/41/88,-15/-61/0/-55,-266/1915/621/-349,388/187/430,0/0,-1034/-4302/-9840,-195/149/104,-393/-547/430,#l_sy
r,22145,816688,24/113/41/88,-25/-49/0/-52,-319/1919/620/-327,391/186/428,0/0,-1028/-4292/-9926,-205/154/108,-389/-546/424,#l_sy
r,22146,816729,24/112/41/87,-30/-89/0/-83,-335/1833/619/-367,393/184/425,0/0,-976/-4296/-10026,-218/161/105,-385/-545/418,#l_sy
s,0,#l_sy
r,22147,816769,24/112/41/87,-38/-108/0/-70,-310/1803/621/-361,396/183/423,0/0,-902/-4292/-10042,-206/157/100,-379/-543/410,#l_sy
r,22148,816809,24/112/41/87,-36/-119/0/-86,-369/1721/621/-366,398/181/420,0/0,-842/-4242/-10082,-206/159/102,-373/-542/401,#l_sy
r,22149,816849,23/111/41/86,-60/-121/0/-69,-317/1790/621/-406,403/178/416,0/0,-834/-4138/-10032,-183/145/125,-366/-540/390,#l_sy
r,22150,816888,23/111/41/86,-76/-103/0/-95,-388/1747/620/-367,406/175/412,0/0,-678/-4138/-10130,-191/152/100,-358/-538/379,#l_sy
r,22151,816929,23/110/41/86,-66/-148/0/-115,-360/1763/621/-440,410/172/407,0/0,-676/-4066/-10282,-206/157/117,-350/-536/366,#l_sy
r,22152,816968,23/110/41/85,-65/-140/0/-122,-348/1732/620/-451,415/169/402,0/0,-584/-4030/-10356,-200/154/105,-340/-533/352,#l_sy
r,22153,817009,22/109/41/85,-62/-152/0/-145,-365/1731/621/-460,420/165/397,0/0,-566/-3750/-10356,-191/146/143,-331/-530/338,#l_sy
r,22154,817048,22/109/41/84,-81/-163/0/-127,-380/1699/620/-478,425/161/391,0/0,-498/-3641/-10564,-230/168/155,-320/-527/322,#l_sy
r,22155,817088,22/108/41/83,-65/-190/0/-165,-403/1695/621/-488,431/156/384,0/0,-448/-3504/-10688,-250/180/182,-309/-523/305,#l_sy
r,22156,817128,21/107/41/83,-81/-175/0/-131,-399/1758/621/-482,436/152/377,0/0,-362/-3300/-10670,-247/177/199,-298/-519/288,#l_sy
r,22157,817168,21/106/41/82,-81/-211/0/-150,-442/1753/621/-496,442/146/370,0/0,-240/-3208/-10788,-268/192/203,-286/-515/270,#l_sy
r,22158,817208,20/106/41/81,-68/-223/0/-175,-393/1719/622/-495,447/141/362,0/0,-146/-3008/-10872,-292/208/228,-275/-510/252,#l_sy
r,22159,817248,20/105/41/81,-83/-200/0/-194,-391/1689/621/-498,453/135/353,0/0,-24/-2626/-10996,-340/232/264,-263/-505/233,#l_sy
r,22160,817288,20/104/41/80,-86/-212/0/-182,-403/1685/621/-528,459/130/345,0/0,-4/-2498/-11054,-345/229/270,-252/-499/215,#l_sy
r,22161,817328,19/103/41/79,-105/-235/0/-215,-406/1736/622/-480,465/124/335,0/0,18/-2232/-11402,-420/264/296,-241/-493/197,#l_sy
r,22162,817367,19/102/41/78,-76/-221/0/-171,-441/1678/620/-452,471/118/326,0/0,142/-2108/-11392,-394/247/283,-230/-486/179,#l_sy
r,22163,817408,19/101/41/78,-66/-257/0/-175,-434/1684/624/-441,476/112/316,0/0,248/-2040/-11712,-454/284/270,-219/-479/161,#l_sy
r,22164,817449,18/100/41/77,-111/-256/0/-171,-423/1719/620/-443,482/107/305,0/0,230/-1968/-11704,-428/265/283,-208/-472/143,#l_sy
r,22165,817489,18/99/41/76,-76/-246/0/-176,-383/1749/620/-445,488/101/294,0/0,346/-1870/-11986,-491/304/271,-198/-464/125,#l_sy
r,22166,817530,18/98/41/75,-87/-258/0/-196,-432/1768/620/-469,493/94/283,0/0,406/-1728/-11992,-488/296/286,-188/-455/108,#l_sy
r,22167,817569,17/97/41/74,-79/-267/0/-232,-367/1749/620/-456,498/88/271,0/0,648/-1610/-12098,-505/308/254,-178/-446/90,#l_sy
r,22168,817609,17/96/41/74,-61/-283/0/-232,-437/1763/621/-501,503/82/259,0/0,714/-1312/-12362,-584/347/302,-169/-437/73,#l_sy
r,22169,817649,17/95/41/73,-95/-280/0/-215,-362/1748/619/-479,508/76/246,0/0,792/-1246/-12194,-528/312/288,-159/-428/57,#l_sy
r,22170,817689,16/93/41/72,-77/-291/0/-216,-440/1768/623/-458,513/69/233,0/0,902/-896/-12622,-638/374/325,-151/-418/40,#l_sy
r,22171,817722,16/93/41/72,-72/-297/0/-188,-386/1717/622/-474,514/66/227,0/0,964/-820/-12394,-577/336/325,-146/-413/32,#l_sy
r,22172,817762,16/92/41/71,-73/-308/0/-186,-357/1735/619/-476,518/59/213,0/0,1130/-606/-12694,-630/364/325,-138/-402/16,#l_sy
r,22173,817801,15/90/41/70,-89/-307/0/-197,-392/1734/622/-476,523/53/200,0/0,1180/-338/-12834,-686/394/357,-130/-392/0,#l_sy
r,22174,817841,15/89/41/69,-78/-298/0/-197,-393/1740/622/-470,526/46/186,0/0,1324/-270/-12624,-620/359/329,-122/-381/-14,#l_sy
r,22175,817881,15/88/41/68,-55/-298/0/-240,-395/1757/622/-480,529/39/173,0/0,1376/-114/-12914,-686/398/341,-115/-371/-29,#l_sy
r,22176,817921,15/87/41/68,-85/-298/0/-196,-417/1685/622/-496,532/32/159,0/0,1414/-104/-12996,-695/404/329,-108/-360/-44,#l_sy
r,22177,817962,14/86/41/67,-96/-310/0/-187,-426/1678/621/-460,534/25/145,0/0,1370/-40/-12853,-652/378/347,-101/-349/-59,#l_sy
r,22178,818002,14/84/41/66,-94/-302/0/-189,-427/1660/622/-469,537/18/131,0/0,1504/-8/-13120,-704/412/321,-94/-338/-73,#l_sy
r,22179,818042,13/83/41/65,-84/-313/0/-192,-429/1671/619/-459,539/10/117,0/0,1498/120/-13174,-712/413/338,-88/-327/-88,#l_sy
r,22180,818081,13/82/41/64,-96/-300/0/-194,-363/1676/622/-472,540/3/103,0/0,1568/184/-13182,-709/413/323,-82/-315/-102,#l_sy
r,22181,818122,13/81/41/63,-102/-297/0/-213,-420/1666/558/-467,541/-4/89,0/0,1556/278/-13280,-720/419/338,-76/-304/-117,#l_sy
r,22182,818161,12/80/41/63,-98/-310/0/-196,-413/1671/550/-486,542/-12/75,0/0,1592/396/-13452,-764/441/343,-70/-293/-131,#l_sy
r,22183,818201,12/78/41/62,-84/-302/0/-175,-451/1570/553/-458,542/-21/60,0/0,1632/444/-13374,-737/427/336,-65/-281/-145,#l_sy
r,22184,818241,12/77/41/61,-110/-316/0/-237,-399/1621/555/-455,542/-29/46,0/0,1654/594/-13460,-760/437/345,-59/-269/-159,#l_sy
r,22185,818281,11/76/41/60,-120/-321/0/-196,-372/1582/552/-465,541/-37/32,0/0,1752/734/-13580,-787/452/338,-54/-257/-172,#l_sy
r,22186,818321,11/75/41/59,-111/-319/0/-184,-417/1595/550/-468,540/-46/18,0/0,1676/897/-13620,-802/453/371,-49/-246/-186,#l_sy
r,22187,818358,10/73/41/59,-122/-316/0/-174,-422/1550/554/-450,540/-55/3,0/0,1702/942/-13670,-812/460/361,-45/-234/-201,#l_sy
r,22188,818397,10/72/41/58,-91/-320/0/-219,-450/1514/551/-460,538/-64/-10,0/0,1736/1110/-13775,-839/471/372,-40/-222/-214,#l_sy
r,22189,818437,9/71/41/57,-126/-308/0/-216,-484/1527/554/-459,536/-73/-24,0/0,1790/1246/-13742,-822/457/381,-36/-210/-228,#l_sy
r,22190,818478,9/70/41/56,-127/-317/0/-196,-461/1513/486/-471,534/-82/-38,0/0,1776/1432/-13886,-855/468/410,-32/-198/-241,#l_sy
r,22191,818517,8/68/41/56,-98/-309/0/-165,-496/1458/485/-483,530/-91/-51,0/0,1818/1584/-13944,-866/472/414,-28/-186/-254,#l_sy
r,22192,818557,8/67/41/55,-138/-299/0/-181,-455/1452/486/-444,528/-100/-65,0/0,1787/1837/-13974,-885/470/451,-25/-174/-267,#l_sy
r,22193,818598,7/66/41/54,-155/-314/0/-181,-494/1472/485/-461,523/-109/-78,0/0,1848/2106/-13964,-893/466/474,-21/-162/-280,#l_sy
r,22194,818637,7/65/41/54,-127/-304/0/-168,-477/1405/486/-462,520/-118/-91,0/0,1856/2370/-14132,-940/485/507,-18/-150/-292,#l_sy
r,22195,818678,6/63/41/53,-149/-283/0/-165,-473/1376/486/-452,516/-127/-104,0/0,1842/2538/-14110,-939/479/530,-15/-138/-304,#l_sy
r,22196,818717,6/62/41/52,-137/-275/0/-159,-475/1351/415/-456,512/-135/-116,0/0,1854/2748/-14103,-943/473/543,-13/-127/-316,#l_sy
r,22197,818757,5/61/41/52,-140/-275/0/-109,-467/1309/412/-509,507/-143/-128,0/0,1845/2936/-14228,-974/487/562,-10/-115/-327,#l_sy
s,0,#l_sy
r,22198,818797,5/60/41/51,-111/-289/0/-144,-512/1328/412/-481,502/-151/-139,0/0,1794/3082/-14208,-975/480/573,-8/-104/-337,#l_sy
r,22199,818838,4/59/41/51,-102/-256/0/-77,-465/1283/412/-489,498/-159/-150,0/0,1737/3190/-14232,-971/475/588,-7/-94/-347,#l_sy
r,22200,818877,4/58/41/50,-133/-245/0/-98,-476/1258/413/-433,493/-166/-160,0/0,1760/3284/-14328,-992/485/585,-5/-83/-357,#l_sy
r,22201,818918,3/57/41/50,-138/-244/0/-96,-477/1223/412/-422,488/-173/-170,0/0,1695/3334/-14292,-976/472/599,-4/-73/-366,#l_sy
r,22202,818957,3/56/41/50,-119/-242/0/-71,-465/1226/412/-460,484/-180/-180,0/0,1726/3462/-14406,-1008/489/597,-3/-63/-374,#l_sy
r,22203,818997,2/55/41/49,-127/-219/0/-87,-489/1200/346/-419,479/-186/-189,0/0,1714/3530/-14272,-975/467/604,-2/-54/-382,#l_sy
r,22204,819037,2/54/41/49,-130/-206/0/-40,-479/1115/344/-417,474/-192/-198,0/0,1692/3658/-14422,-1000/479/614,-1/-45/-390,#l_sy
r,22205,819077,1/53/41/49,-132/-206/0/-42,-465/1147/344/-358,469/-197/-207,0/0,1694/3654/-14353,-978/466/599,0/-36/-397,#l_sy
r,22206,819117,1/52/41/49,-138/-229/0/-21,-478/1162/345/-353,465/-203/-214,0/0,1662/3724/-14398,-978/463/601,0/-27/-403,#l_sy
r,22207,819157,0/51/41/49,-105/-211/0/-7,-464/1096/344/-325,460/-208/-222,0/0,1670/3824/-14298,-950/445/601,0/-19/-409,#l_sy
r,22208,819198,0/51/41/49,-152/-196/0/5,-470/1106/344/162,457/-212/-229,0/0,1668/3922/-14312,-958/446/605,0/-12/-413,#l_sy
r,22209,819237,-1/50/41/49,-133/-177/0/14,-479/1123/346/243,452/-217/-236,0/0,1640/3970/-14196,-923/424/599,0/-4/-418,#l_sy
r,22210,819278,-1/49/41/49,-88/-165/0/23,-487/1071/344/284,449/-221/-242,0/0,1626/4040/-14217,-937/429/602,0/1/-422,#l_sy
r,22211,819319,-2/49/41/49,-131/-151/0/21,-452/1056/344/271,445/-225/-247,0/0,1634/3968/-14148,-911/413/575,0/7/-427,#l_sy
r,22212,819358,-2/48/41/49,-133/-134/0/27,-483/1061/343/279,442/-229/-252,0/0,1564/3998/-14103,-894/402/573,0/13/-430,#l_sy
r,22213,819398,-3/48/41/49,-138/-121/0/45,-456/1124/344/347,439/-233/-257,0/0,1516/3916/-14042,-875/393/553,0/18/-434,#l_sy
r,22214,819438,-3/47/41/49,-121/-124/0/55,-480/1122/279/333,436/-237/-260,0/0,1490/3712/-14170,-888/402/516,-1/22/-438,#l_sy
r,22215,819478,-4/47/41/50,-143/-71/0/54,-466/1016/277/365,433/-240/-264,0/0,1446/3528/-14136,-874/396/493,-1/25/-441,#l_sy
r,22216,819519,-4/47/41/50,-153/-73/0/35,-414/1035/278/349,431/-244/-267,0/0,1404/3425/-14064,-843/385/480,-2/29/-445,#l_sy
r,22217,819558,-5/46/41/50,-132/-74/0/35,-507/1113/277/311,428/-248/-269,0/0,1376/3214/-14182,-857/403/458,-2/31/-448,#l_sy
r,22218,819597,-5/46/41/50,-133/-49/0/45,-482/1190/278/359,426/-252/-271,0/0,1364/2798/-14316,-859/419/410,-3/33/-452,#l_sy
r,22219,819631,-6/46/41/50,-96/-24/0/61,-455/1145/278/333,424/-255/-272,0/0,1386/2676/-14402,-885/436/363,-3/35/-455,#l_sy
r,22220,819664,-6/46/41/51,-130/-19/0/58,-446/1214/275/348,423/-257/-273,0/0,1254/2694/-14380,-881/433/404,-3/35/-457,#l_sy
r,22221,819699,-7/46/41/51,-141/0/0/60,-476/1244/276/335,422/-261/-273,0/0,1264/2584/-14366,-871/436/383,-4/36/-460,#l_sy
r,22222,819731,-7/46/41/51,-100/0/0/42,-471/1511/278/391,420/-265/-273,0/0,1220/2448/-14414,-882/446/377,-4/36/-464,#l_sy
r,22223,819770,-8/46/41/51,-133/2/0/51,-465/1611/278/361,419/-269/-273,0/0,1182/2210/-14396,-864/443/350,-4/36/-467,#l_sy
r,22224,819810,-8/46/41/51,-83/2/0/55,-451/1736/276/317,417/-272/-273,0/0,1114/2108/-14420,-869/450/358,-5/35/-470,#l_sy
r,22225,819851,-9/46/41/51,-121/6/0/34,-453/1749/276/343,416/-276/-273,0/0,1120/1950/-14436,-869/453/332,-5/35/-474,#l_sy
r,22226,819890,-9/46/41/52,-102/4/0/25,-453/1766/276/325,414/-279/-273,0/0,993/1879/-14502,-881/455/342,-5/35/-477,#l_sy
r,22227,819930,-10/46/41/52,-79/0/0/21,-451/1753/277/298,413/-282/-273,0/0,958/1794/-14486,-874/450/335,-6/35/-481,#l_sy
r,22228,819970,-10/46/41/52,-78/0/0/14,-102/1597/277/270,412/-285/-273,0/0,878/1808/-14496,-876/446/357,-6/35/-484,#l_sy
r,22229,820011,-10/46/41/52,-44/0/0/4,250/1512/275/264,410/-288/-273,0/0,943/1620/-14548,-878/450/311,-6/35/-487,#l_sy
r,22230,820050,-10/46/41/52,-23/0/0/0,98/1512/277/238,410/-289/-273,0/0,968/1632/-14602,-888/455/322,-6/35/-488,#l_sy
r,22231,820091,-10/46/41/52,-1/0/0/0,65/1510/279/235,409/-290/-273,0/0,920/1592/-14470,-856/438/332,-6/35/-489,#l_sy
r,22232,820130,-10/46/41/52,3/0/0/0,332/1513/276/236,409/-290/-273,0/0,830/1621/-14539,-875/447/361,-6/35/-489,#l_sy
r,22233,820171,-10/46/41/52,13/0/0/0,445/1512/277/234,410/-289/-273,0/0,852/1496/-14489,-864/446/339,-6/35/-488,#l_sy
r,22234,820211,-10/46/41/52,19/0/0/0,396/1515/278/236,410/-289/-273,0/0,892/1578/-14508,-874/453/341,-6/35/-488,#l_sy
r,22235,820244,-10/46/41/52,9/0/0/0,389/1513/278/234,410/-289/-273,0/0,924/1566/-14450,-856/444/323,-6/35/-487,#l_sy
r,22236,820280,-10/46/41/52,4/0/0/0,408/1512/277/237,410/-288/-273,0/0,885/1580/-14439,-853/442/328,-6/35/-487,#l_sy
r,22237,820313,-10/46/41/52,2/0/0/0,412/1512/277/236,410/-288/-273,0/0,906/1470/-14467,-856/449/300,-6/35/-487,#l_sy
r,22238,820346,-10/46/41/52,2/0/0/0,409/1511/275/236,410/-288/-273,0/0,882/1488/-14452,-844/441/304,-6/35/-487,#l_sy
r,22239,820379,-10/46/41/52,0/0/0/0,413/1512/278/235,410/-288/-273,0/0,896/1422/-14446,-837/438/287,-6/35/-487,#l_sy
r,22240,820414,-10/46/41/52,0/0/0/0,193/1513/277/237,410/-288/-273,0/0,878/1442/-14462,-835/437/292,-6/35/-487,#l_sy
r,22241,820445,-10/46/41/52,0/0/0/0,54/1510/278/237,410/-288/-273,0/0,870/1366/-14410,-821/431/285,-6/35/-487,#l_sy
r,22242,820479,-10/46/41/52,-1/0/0/0,-28/1511/278/236,410/-288/-273,0/0,874/1358/-14428,-827/436/287,-6/35/-487,#l_sy
r,22243,820514,-10/46/41/52,0/0/0/0,44/1512/277/237,410/-288/-273,0/0,878/1322/-14406,-821/432/280,-6/35/-487,#l_sy
r,22244,820545,-10/46/41/52,0/0/0/0,190/1512/276/236,410/-288/-273,0/0,846/1342/-14398,-820/430/286,-6/35/-487,#l_sy
r,22245,820580,-10/46/41/52,1/0/0/0,414/1512/277/237,410/-288/-273,0/0,842/1318/-14406,-822/432/282,-6/35/-487,#l_sy
r,22246,820614,-10/46/41/52,0/0/0/0,411/1512/277/235,410/-288/-273,0/0,812/1288/-14367,-813/428/290,-6/35/-487,#l_sy
r,22247,820645,-10/46/41/52,-1/0/0/0,195/1513/277/236,410/-288/-273,0/0,818/1226/-14366,-811/428/285,-6/35/-487,#l_sy
r,22248,820680,-10/46/41/52,0/0/0/0,-31/1513/278/236,410/-288/-273,0/0,792/1234/-14375,-813/428/292,-6/35/-487,#l_sy
r,22249,820713,-10/46/41/52,0/0/0/0,-35/1513/277/238,410/-288/-273,0/0,780/1276/-14380,-813/425/295,-6/35/-487,#l_sy
r,22250,820746,-10/46/41/52,0/0/0/0,31/1512/277/233,410/-288/-273,0/0,750/1316/-14400,-819/423/304,-6/35/-487,#l_sy
s,0,#l_sy
r,22251,820780,-10/46/41/52,1/0/0/0,399/1512/277/235,410/-288/-273,0/0,726/1396/-14384,-818/419/319,-6/35/-487,#l_sy
r,22252,820814,-10/46/41/52,3/0/0/0,396/1514/277/236,410/-288/-273,0/0,694/1602/-14330,-826/416/347,-6/35/-487,#l_sy
r,22253,820846,-10/46/41/52,2/0/0/0,396/1512/276/236,410/-288/-273,0/0,628/1908/-14294,-855/418/400,-6/35/-487,#l_sy
r,22254,820886,-10/46/41/52,3/0/0/0,396/1513/278/237,410/-288/-273,0/0,442/2118/-14234,-843/409/430,-6/35/-487,#l_sy
r,22255,820926,-10/46/41/52,13/0/0/0,382/1511/277/237,411/-287/-273,0/0,636/2188/-14292,-855/409/429,-6/35/-486,#l_sy
r,22256,820966,-10/46/41/52,13/0/0/0,325/1513/277/235,411/-287/-273,0/0,630/2200/-14238,-854/402/432,-6/35/-486,#l_sy
r,22257,821006,-10/46/41/52,10/0/0/0,304/1514/277/238,411/-287/-273,0/0,626/2256/-14232,-850/396/452,-6/35/-485,#l_sy
r,22258,821046,-10/46/41/52,6/0/0/0,346/1511/277/236,411/-287/-273,0/0,636/2176/-14232,-846/395/439,-6/35/-485,#l_sy
r,22259,821086,-10/46/41/52,4/0/0/0,309/1512/277/236,411/-286/-273,0/0,624/2184/-14252,-848/392/451,-6/35/-485,#l_sy
r,22260,821127,-10/46/41/52,0/0/0/0,333/1513/277/236,411/-286/-273,0/0,622/2172/-14272,-854/395/453,-6/35/-485,#l_sy
r,22261,821166,-10/46/41/52,0/0/0/0,120/1513/277/236,411/-286/-273,0/0,572/2208/-14282,-860/394/480,-6/35/-485,#l_sy
r,22262,821206,-10/46/41/52,0/0/0/0,109/1514/278/228,411/-286/-273,0/0,548/2222/-14266,-860/389/496,-6/35/-485,#l_sy
r,22263,821247,-10/46/41/52,0/0/0/2,107/1511/278/228,411/-286/-273,0/0,464/2252/-14230,-856/377/527,-6/35/-485,#l_sy
r,22264,821286,-10/46/41/52,0/0/0/6,113/1513/278/241,411/-286/-273,0/0,310/2380/-14158,-852/355/583,-6/35/-484,#l_sy
r,22265,821326,-10/46/41/52,0/0/0/11,105/1510/278/220,412/-286/-273,0/0,64/2590/-13932,-829/315/677,-6/35/-484,#l_sy
r,22266,821367,-10/46/41/52,1/0/0/29,322/1514/276/264,412/-286/-273,0/0,-46/2656/-13642,-785/283/706,-6/35/-483,#l_sy
r,22267,821406,-10/46/41/52,13/0/0/55,280/1513/277/335,413/-285/-273,0/0,-134/2706/-13566,-781/272/730,-6/35/-482,#l_sy
r,22268,821446,-10/46/41/52,20/4/0/39,277/1734/276/320,414/-283/-273,0/0,-144/2640/-13480,-764/264/711,-6/35/-479,#l_sy
r,22269,821482,-10/46/41/52,46/17/0/47,279/1761/344/329,415/-281/-273,0/0,-184/2710/-13412,-754/257/729,-6/34/-475,#l_sy
r,22270,821514,-10/46/41/53,65/20/2/73,336/1761/423/325,417/-279/-272,0/0,-209/2640/-13317,-731/249/723,-5/33/-470,#l_sy
r,22271,821547,-10/46/41/53,49/36/1/77,365/1779/510/370,419/-278/-271,0/0,-264/2584/-13217,-708/239/722,-5/33/-467,#l_sy
r,22272,821582,-9/46/41/53,51/37/4/133,343/1836/589/401,421/-274/-270,0/0,-288/2532/-13186,-704/239/720,-5/31/-461,#l_sy
r,22273,821614,-9/46/41/54,51/39/0/99,366/1848/589/414,425/-270/-268,0/0,-266/2418/-13067,-666/229/694,-4/29/-454,#l_sy
r,22274,821647,-9/46/41/54,73/42/0/158,367/1891/582/398,427/-268/-267,0/0,-254/2390/-12975,-638/223/685,-4/28/-449,#l_sy
r,22275,821682,-9/47/41/55,103/76/0/142,355/1920/343/473,431/-263/-266,0/0,-222/2236/-12872,-613/217/652,-4/26/-441,#l_sy
r,22276,821715,-8/47/41/55,108/48/-2/171,401/1965/248/473,435/-258/-264,0/0,-214/2220/-12788,-598/216/639,-3/24/-431,#l_sy
r,22277,821747,-8/47/41/56,108/79/1/147,414/1942/176/488,437/-255/-262,0/0,-132/2070/-12724,-579/215/589,-3/23/-426,#l_sy
r,22278,821787,-8/47/41/56,92/56/1/199,398/1921/250/497,442/-249/-260,0/0,-126/1984/-12612,-552/208/572,-2/20/-415,#l_sy
r,22279,821827,-7/48/41/57,95/91/0/199,372/1967/165/519,447/-242/-257,0/0,-90/1768/-12554,-528/203/525,-2/17/-403,#l_sy
r,22280,821867,-7/48/41/58,86/89/0/214,462/1991/158/501,452/-235/-254,0/0,-132/1684/-12634,-545/218/522,-1/14/-392,#l_sy
r,22281,821907,-7/48/41/59,121/89/0/208,445/2031/118/546,457/-228/-251,0/0,-152/1588/-12616,-533/213/504,-1/11/-379,#l_sy
r,22282,821947,-6/49/41/60,90/100/1/238,444/2073/585/541,462/-221/-248,0/0,-158/1660/-12596,-536/215/510,0/8/-367,#l_sy
r,22283,821987,-6/49/41/60,65/104/0/250,370/2067/581/557,467/-213/-245,0/0,-64/1756/-12580,-545/222/492,0/4/-354,#l_sy
r,22284,822027,-5/49/41/61,118/95/0/218,441/2068/341/537,472/-206/-241,0/0,-16/1854/-12526,-555/231/483,0/0/-341,#l_sy
r,22285,822068,-5/50/41/62,71/120/0/248,465/2092/399/559,477/-198/-237,0/0,-2/1987/-12492,-563/237/480,0/-3/-327,#l_sy
r,22286,822104,-5/50/41/63,83/120/0/288,420/2121/412/559,482/-189/-233,0/0,-38/2010/-12418,-555/237/483,0/-7/-313,#l_sy
r,22287,822143,-4/51/41/64,63/140/0/263,401/2191/413/584,487/-180/-228,0/0,-2/2080/-12402,-557/240/462,0/-12/-298,#l_sy
r,22288,822184,-4/51/41/65,109/156/0/284,411/2201/412/575,492/-172/-223,0/0,78/2092/-12434,-559/246/446,1/-17/-284,#l_sy
r,22289,822223,-4/52/41/67,94/163/0/282,429/2215/412/576,497/-163/-217,0/0,184/1940/-12508,-572/260/404,1/-23/-269,#l_sy
r,22290,822264,-3/52/41/68,81/128/0/278,415/2254/413/588,502/-154/-211,0/0,178/1821/-12512,-571/265/390,1/-28/-254,#l_sy
r,22291,822303,-3/53/41/69,63/137/0/279,350/2285/411/578,507/-144/-204,0/0,98/1887/-12416,-564/261/395,1/-34/-240,#l_sy
r,22292,822343,-3/54/41/70,81/155/0/285,397/2284/412/579,513/-135/-198,0/0,52/1856/-12600,-606/282/379,1/-41/-225,#l_sy
r,22293,822384,-2/54/41/71,67/165/0/298,421/2321/483/587,517/-126/-191,0/0,46/1858/-12642,-619/285/372,1/-47/-210,#l_sy
r,22294,822424,-2/55/41/72,52/174/0/321,417/2363/485/575,521/-117/-184,0/0,90/1937/-12518,-607/278/354,1/-54/-195,#l_sy
r,22295,822463,-2/56/41/74,51/188/0/297,386/2355/487/592,525/-108/-176,0/0,-22/2154/-12512,-632/279/371,1/-61/-180,#l_sy
r,22296,822504,-1/56/41/75,82/170/0/304,396/2353/486/605,529/-98/-168,0/0,-148/2296/-12502,-655/281/376,1/-68/-165,#l_sy
r,22297,822543,-1/57/41/76,96/175/0/304,344/2396/485/581,533/-89/-160,0/0,-218/2410/-12390,-645/271/378,1/-76/-150,#l_sy
r,22298,822584,-1/58/41/77,70/190/0/300,361/2446/486/590,536/-79/-151,0/0,-232/2454/-12396,-659/278/364,1/-84/-135,#l_sy
r,22299,822623,0/59/41/79,84/231/0/306,377/2440/485/617,540/-68/-142,0/0,-208/2372/-12396,-666/286/341,0/-92/-119,#l_sy
r,22300,822664,0/60/41/80,77/207/0/319,397/2539/485/588,543/-58/-132,0/0,-233/2190/-12434,-681/305/307,0/-101/-103,#l_sy
r,22301,822703,0/60/41/81,80/232/0/303,363/2478/485/599,546/-47/-122,0/0,-204/2286/-12296,-675/306/287,0/-109/-87,#l_sy
r,22302,822743,1/61/41/82,102/249/0/299,394/2547/553/593,549/-36/-112,0/0,-198/2218/-12438,-712/329/246,-1/-118/-71,#l_sy
r,22303,822784,1/62/41/83,99/250/0/298,394/2535/553/603,551/-26/-101,0/0,-232/2350/-12350,-721/335/254,-2/-128/-56,#l_sy
s,0,#l_sy
r,22304,822824,1/63/41/85,91/204/0/297,408/2638/554/606,553/-15/-91,0/0,-235/2278/-12374,-737/347/209,-3/-137/-40,#l_sy
r,22305,822864,2/64/41/86,89/216/0/309,415/2623/553/602,554/-5/-80,0/0,-186/2494/-12362,-754/349/203,-4/-146/-25,#l_sy
r,22306,822903,2/65/41/87,80/247/0/266,419/2650/553/596,556/4/-69,0/0,-198/2624/-12428,-786/368/189,-5/-156/-10,#l_sy
r,22307,822943,2/66/41/88,58/252/0/278,418/2679/554/573,556/15/-58,0/0,-82/2998/-12306,-805/375/183,-6/-166/4,#l_sy
