r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,9074,341480,34/69/26/90,231/0/0/1,581/2058/485/-21,478/-371/-98,0/0,209/-2504/-11374,-223/173/316,-31/-46/-340,#r_sy
r,9075,341520,35/69/26/90,262/0/0/0,549/2061/483/-29,473/-380/-98,0/0,233/-2550/-11414,-213/172/307,-32/-46/-349,#r_sy
r,9076,341560,36/69/26/90,260/0/0/-2,575/2060/484/-237,468/-389/-98,0/0,242/-2576/-11466,-211/174/301,-33/-45/-359,#r_sy
r,9077,341601,37/69/26/90,207/0/0/0,590/2056/487/-229,462/-398/-98,0/0,154/-2576/-11552,-215/174/321,-33/-45/-368,#r_sy
r,9078,341640,38/69/26/90,218/0/0/0,553/2058/485/-228,456/-406/-98,0/0,200/-2552/-11544,-196/167/301,-34/-44/-378,#r_sy
r,9079,341674,39/69/26/90,216/0/0/0,555/2058/488/-228,451/-415/-98,0/0,194/-2598/-11602,-201/171/303,-35/-44/-387,#r_sy
r,9080,341706,39/69/26/90,220/0/0/0,541/2059/488/-228,447/-419/-98,0/0,172/-2632/-11652,-204/173/308,-35/-43/-392,#r_sy
r,9081,341740,40/69/26/90,245/0/0/0,567/2059/484/-226,442/-428/-98,0/0,240/-2680/-11622,-197/174/277,-36/-43/-401,#r_sy
r,9082,341773,41/69/26/90,228/0/0/0,567/2060/486/-229,436/-436/-98,0/0,80/-2628/-11704,-212/175/331,-37/-42/-411,#r_sy
r,9083,341806,42/69/26/90,251/0/0/0,540/2059/488/-233,432/-440/-98,0/0,202/-2672/-11602,-191/172/278,-37/-42/-416,#r_sy
r,9084,341840,43/69/26/90,266/0/0/0,562/2055/485/-227,426/-449/-98,0/0,22/-2648/-11688,-207/171/346,-38/-41/-425,#r_sy
r,9085,341873,43/69/26/90,238/0/0/0,557/2059/488/-229,420/-457/-98,0/0,208/-2736/-11586,-184/169/275,-38/-40/-435,#r_sy
r,9086,341906,44/69/26/90,266/0/0/0,569/2060/488/-228,416/-461/-98,0/0,72/-2754/-11682,-192/170/327,-39/-40/-440,#r_sy
r,9087,341946,45/69/26/90,263/0/0/0,568/2060/489/-231,409/-469/-98,0/0,166/-2830/-11730,-166/164/283,-39/-39/-449,#r_sy
r,9088,341987,46/69/26/90,245/0/0/0,584/2061/482/-230,403/-477/-98,0/0,-42/-2816/-11892,-182/167/336,-40/-39/-459,#r_sy
r,9089,342026,47/69/26/90,256/0/0/0,582/2059/490/-230,396/-484/-98,0/0,26/-2910/-11864,-152/161/277,-41/-38/-469,#r_sy
r,9090,342066,48/69/26/90,236/0/0/0,589/2059/484/-235,389/-492/-98,0/0,-138/-2884/-11966,-165/160/326,-41/-37/-479,#r_sy
r,9091,342106,49/69/26/90,241/0/0/0,566/2058/487/-230,381/-500/-98,0/0,22/-2980/-11868,-137/155/264,-42/-37/-488,#r_sy
r,9092,342146,50/69/26/90,231/0/0/0,577/2056/486/-228,375/-507/-98,0/0,-140/-2898/-11992,-161/162/322,-43/-36/-498,#r_sy
r,9093,342187,51/69/26/90,237/0/0/0,581/2062/485/-229,367/-514/-98,0/0,-30/-2932/-11908,-135/155/288,-43/-35/-508,#r_sy
r,9094,342222,52/69/26/90,244/0/0/0,575/2058/485/-229,360/-521/-98,0/0,-130/-2894/-12018,-150/159/318,-44/-34/-518,#r_sy
r,9095,342262,53/69/26/90,234/0/0/0,564/2062/486/-229,352/-528/-98,0/0,-48/-2944/-11952,-127/153/294,-45/-34/-528,#r_sy
r,9096,342302,54/69/26/90,236/0/0/0,579/2064/484/-232,344/-535/-98,0/0,-112/-2874/-12020,-143/160/313,-45/-33/-537,#r_sy
r,9097,342341,55/69/26/90,255/0/0/0,578/2059/484/-229,337/-542/-98,0/0,-90/-2878/-11950,-121/148/314,-46/-32/-547,#r_sy
r,9098,342382,56/69/26/90,242/0/0/0,577/2061/487/-224,329/-548/-98,0/0,-46/-2844/-11970,-126/153/314,-46/-31/-556,#r_sy
r,9099,342421,57/69/26/90,256/0/0/0,586/2062/487/-227,321/-554/-98,0/0,-66/-2864/-11958,-108/142/332,-47/-31/-566,#r_sy
r,9100,342460,58/69/26/90,205/0/0/0,565/2058/489/-232,313/-560/-98,0/0,52/-2824/-11970,-103/145/305,-47/-30/-576,#r_sy
r,9101,342495,59/69/26/90,225/0/0/0,601/2057/486/-233,305/-566/-98,0/0,6/-2850/-11940,-87/134/326,-48/-29/-585,#r_sy
s,0,#r_sy
r,9102,342527,59/69/26/90,215/0/0/0,545/2061/490/-231,301/-569/-98,0/0,18/-2808/-12010,-106/147/331,-48/-29/-590,#r_sy
r,9103,342561,60/69/26/90,217/0/0/0,548/2060/488/-229,294/-575/-98,0/0,62/-2840/-11938,-85/137/322,-48/-28/-599,#r_sy
r,9104,342595,61/69/26/90,221/0/0/0,550/2061/487/-227,285/-580/-98,0/0,12/-2818/-12044,-103/145/345,-49/-27/-609,#r_sy
r,9105,342627,61/69/26/90,260/0/0/0,548/2060/486/-230,281/-583/-98,0/0,130/-2860/-11988,-89/144/308,-49/-27/-614,#r_sy
r,9106,342661,62/69/26/90,216/0/0/0,565/2058/485/-231,273/-588/-98,0/0,-28/-2834/-12078,-77/145/359,-50/-26/-623,#r_sy
r,9107,342695,63/69/26/90,260/0/0/0,552/2059/487/-228,265/-593/-98,0/0,78/-2882/-12042,-93/144/320,-50/-25/-632,#r_sy
r,9108,342728,64/69/26/90,228/0/0/0,597/2060/485/-230,261/-595/-98,0/0,-8/-2890/-12014,-95/140/356,-50/-24/-637,#r_sy
r,9109,342761,65/69/26/90,242/0/0/0,580/2060/488/-226,253/-600/-98,0/0,0/-2868/-12036,-107/150/346,-51/-24/-646,#r_sy
r,9110,342795,66/69/26/90,259/0/0/0,554/2057/486/-228,245/-605/-98,0/0,70/-2998/-11934,-89/144/327,-51/-23/-655,#r_sy
r,9111,342828,66/69/26/90,257/0/0/0,582/2060/484/-230,240/-607/-98,0/0,-10/-3060/-11954,-94/147/349,-51/-22/-660,#r_sy
r,9112,342868,67/69/26/90,226/0/0/0,567/2060/488/-229,232/-611/-98,0/0,82/-3134/-11860,-70/139/322,-52/-22/-669,#r_sy
r,9113,342902,68/69/26/90,242/0/0/0,563/2061/485/-229,223/-615/-98,0/0,18/-3208/-11914,-80/143/344,-52/-21/-679,#r_sy
r,9114,342936,69/69/26/90,238/0/0/0,555/2058/484/-230,215/-619/-98,0/0,128/-3284/-11774,-53/136/309,-52/-20/-688,#r_sy
r,9115,342968,69/69/26/90,257/0/0/0,559/2061/485/-227,211/-621/-98,0/0,16/-3256/-11802,-56/132/359,-52/-19/-693,#r_sy
r,9116,343002,70/69/26/90,219/0/0/0,558/2060/485/-227,202/-625/-98,0/0,136/-3268/-11756,-46/133/320,-53/-19/-702,#r_sy
r,9117,343036,71/69/26/90,223/0/0/0,568/2059/484/-228,193/-629/-98,0/0,86/-3212/-11794,-52/132/361,-53/-18/-712,#r_sy
r,9118,343068,72/69/26/90,254/0/0/0,545/2059/487/-230,189/-630/-98,0/0,150/-3200/-11804,-60/140/354,-53/-17/-716,#r_sy
r,9119,343103,73/69/26/90,238/0/0/0,537/2061/486/-228,179/-634/-98,0/0,206/-3250/-11762,-55/140/341,-53/-16/-726,#r_sy
r,9120,343142,74/69/26/90,264/0/0/0,560/2060/489/-228,170/-637/-98,0/0,174/-3186/-11786,-62/143/355,-54/-15/-736,#r_sy
r,9121,343183,75/69/26/90,234/0/0/0,562/2058/488/-230,161/-640/-98,0/0,222/-3182/-11770,-62/144/367,-54/-14/-746,#r_sy
r,9122,343223,76/69/26/90,260/0/0/0,557/2061/484/-229,152/-643/-98,0/0,306/-3174/-11802,-54/149/344,-54/-14/-755,#r_sy
r,9123,343263,77/69/26/90,230/0/0/0,563/2059/490/-225,142/-646/-98,0/0,256/-3194/-11960,-68/154/394,-54/-13/-765,#r_sy
r,9124,343303,78/69/26/90,215/0/0/0,556/2060/486/-229,133/-649/-98,0/0,442/-3288/-11960,-51/159/331,-55/-12/-775,#r_sy
r,9125,343343,79/69/26/90,272/0/0/-1,587/2059/486/-230,123/-651/-98,0/0,302/-3138/-12068,-62/154/415,-55/-11/-785,#r_sy
r,9126,343384,80/69/26/90,256/0/0/0,564/2060/486/-228,114/-653/-98,0/0,584/-3146/-11990,-47/160/342,-55/-10/-795,#r_sy
r,9127,343423,81/69/26/90,259/0/0/4,589/2060/485/225,103/-655/-98,0/0,400/-2964/-12122,-76/163/434,-55/-9/-805,#r_sy
r,9128,343462,82/69/26/90,250/0/0/2,566/2059/488/210,94/-657/-98,0/0,618/-2938/-11956,-59/166/383,-55/-8/-815,#r_sy
r,9129,343497,83/69/26/90,229/0/0/0,563/2060/488/220,84/-659/-98,0/0,508/-2784/-12004,-70/161/450,-56/-7/-825,#r_sy
r,9130,343529,83/69/26/90,218/0/0/0,564/2059/489/55,79/-659/-98,0/0,766/-2770/-11924,-74/176/375,-56/-6/-830,#r_sy
r,9131,343564,84/69/26/90,261/0/0/-2,576/2054/486/-216,70/-661/-98,0/0,566/-2598/-12024,-99/173/471,-56/-5/-840,#r_sy
r,9132,343598,85/69/26/90,262/0/0/-4,592/2057/488/-241,60/-662/-98,0/0,828/-2660/-11954,-99/188/384,-56/-4/-850,#r_sy
r,9133,343639,86/69/26/90,257/0/0/-1,575/2060/484/-240,50/-663/-98,0/0,676/-2450/-12032,-129/187/484,-56/-3/-860,#r_sy
r,9134,343678,87/69/26/90,238/0/0/0,582/2060/483/-63,41/-663/-98,0/0,916/-2446/-11988,-144/208/423,-56/-2/-870,#r_sy
r,9135,343719,88/69/26/90,226/0/0/4,583/2060/486/235,31/-664/-98,0/0,764/-2364/-12104,-159/206/487,-56/-1/-879,#r_sy
r,9136,343758,89/69/26/90,244/0/0/1,584/2059/484/213,21/-664/-98,0/0,862/-2318/-12102,-161/208/480,-56/0/-889,#r_sy
r,9137,343798,90/69/26/90,218/0/0/0,577/2062/486/91,12/-664/-98,0/0,882/-2248/-12176,-171/214/492,-56/0/-899,#r_sy
r,9138,343838,91/69/26/90,231/0/0/-4,580/2058/488/-229,5/-664/-98,0/0,856/-2134/-12186,-166/204/528,-56/0/-907,#r_sy
r,9139,343878,92/69/26/90,184/0/0/-5,573/2057/485/-245,-4/-664/-98,0/0,978/-2002/-12270,-191/221/521,-56/1/-916,#r_sy
r,9140,343918,93/69/26/90,210/0/0/-11,542/2059/485/-268,-12/-664/-98,0/0,982/-1858/-12220,-185/213/563,-56/2/-924,#r_sy
r,9141,343958,94/69/26/90,177/0/0/-21,564/2059/488/-260,-20/-663/-98,0/0,1076/-1768/-12322,-221/235/559,-56/3/-932,#r_sy
r,9142,343998,94/69/26/90,161/0/0/-10,533/2057/487/-284,-27/-662/-98,0/0,1124/-1721/-12284,-213/230/566,-56/4/-940,#r_sy
r,9143,344038,95/69/26/90,183/0/0/-14,522/2060/484/-281,-35/-662/-98,0/0,1108/-1679/-12312,-213/231/574,-56/5/-947,#r_sy
r,9144,344077,96/69/26/90,180/0/0/-21,569/2059/487/-296,-41/-661/-98,0/0,1222/-1522/-12296,-196/225/572,-56/5/-953,#r_sy
r,9145,344117,96/69/26/89,185/0/0/-28,552/2060/487/-261,-48/-660/-98,0/0,1222/-1412/-12332,-204/228/602,-56/6/-959,#r_sy
r,9146,344157,97/69/26/89,164/0/0/-35,554/2058/486/-289,-53/-660/-98,0/0,1234/-1322/-12402,-208/235/621,-56/6/-964,#r_sy
r,9147,344198,98/69/26/89,137/0/0/-43,494/2061/488/-304,-58/-659/-98,0/0,1338/-1256/-12320,-178/223/608,-56/7/-968,#r_sy
r,9148,344237,98/69/26/89,143/0/0/-42,471/2058/484/-319,-61/-658/-98,0/0,1426/-1162/-12472,-212/248/598,-55/8/-971,#r_sy
r,9149,344277,99/69/26/89,124/0/0/-52,428/2058/486/-319,-65/-658/-98,0/0,1490/-984/-12420,-192/235/603,-55/8/-973,#r_sy
r,9150,344318,99/69/26/89,68/0/0/-52,462/2058/486/-322,-67/-657/-98,0/0,1512/-893/-12470,-211/247/596,-55/8/-974,#r_sy
r,9151,344357,99/69/26/88,67/0/0/-51,425/2058/486/-360,-69/-657/-98,0/0,1406/-996/-12466,-213/247/583,-55/9/-974,#r_sy
r,9152,344397,100/69/26/88,49/0/0/-109,348/2059/484/-362,-70/-657/-98,0/0,1310/-1136/-12390,-208/244/566,-55/9/-974,#r_sy
r,9153,344437,100/69/26/88,61/0/0/-80,368/2057/485/-384,-71/-657/-98,0/0,1312/-1394/-12316,-192/241/485,-55/9/-972,#r_sy
r,9154,344477,100/69/26/87,27/0/0/-105,310/2062/482/-371,-70/-657/-98,0/0,1164/-1518/-12362,-206/244/479,-55/9/-970,#r_sy
s,0,#r_sy
r,9155,344517,100/69/26/87,29/0/0/-96,289/2058/486/-420,-70/-657/-98,0/0,1088/-1712/-12354,-222/248/430,-55/9/-968,#r_sy
r,9156,344557,100/69/26/87,14/0/0/-60,293/2060/484/-434,-68/-657/-98,0/0,1046/-1926/-12252,-212/242/369,-55/9/-965,#r_sy
r,9157,344597,100/69/26/86,11/0/0/-80,261/2059/483/-419,-67/-657/-98,0/0,935/-1902/-12272,-240/253/362,-55/9/-962,#r_sy
r,9158,344637,100/69/26/86,7/0/0/-95,260/2058/488/-415,-66/-657/-98,0/0,870/-1994/-12184,-216/241/333,-55/9/-959,#r_sy
r,9159,344677,100/69/26/85,7/0/0/-103,249/2060/486/-392,-65/-657/-98,0/0,788/-2114/-12218,-214/240/321,-55/9/-955,#r_sy
r,9160,344710,100/69/26/85,4/0/0/-77,246/2058/489/-441,-64/-657/-98,0/0,732/-2210/-12200,-211/237/297,-55/9/-954,#r_sy
r,9161,344745,100/69/26/85,11/0/0/-72,247/2059/487/-422,-63/-657/-98,0/0,646/-2286/-12182,-206/232/279,-55/10/-951,#r_sy
r,9162,344778,100/69/26/85,4/0/0/-84,266/2059/486/-418,-61/-658/-98,0/0,560/-2348/-12132,-199/228/259,-55/10/-948,#r_sy
r,9163,344811,100/69/26/85,5/0/0/-48,253/2059/486/-419,-61/-658/-98,0/0,502/-2412/-12046,-184/220/246,-55/10/-947,#r_sy
r,9164,344845,100/69/26/84,13/0/0/-65,254/2061/485/-357,-60/-658/-98,0/0,458/-2428/-12082,-192/223/229,-55/10/-945,#r_sy
r,9165,344885,100/69/26/84,7/0/0/-44,248/2059/487/-348,-60/-658/-98,0/0,410/-2402/-12070,-203/226/206,-55/10/-943,#r_sy
r,9166,344926,100/69/26/84,4/0/0/-50,251/2057/485/-366,-59/-658/-98,0/0,404/-2412/-12078,-208/230/186,-55/10/-941,#r_sy
r,9167,344966,100/69/26/84,3/0/0/-26,231/2059/485/-327,-59/-658/-98,0/0,308/-2342/-12130,-214/226/200,-55/10/-940,#r_sy
r,9168,345006,100/69/26/84,0/0/0/-12,239/2058/488/-243,-58/-658/-98,0/0,246/-2368/-12204,-213/232/198,-55/10/-939,#r_sy
r,9169,345046,100/69/26/84,0/0/0/-5,227/2061/489/-274,-58/-658/-98,0/0,208/-2318/-12186,-218/226/216,-55/10/-939,#r_sy
r,9170,345086,100/69/26/84,0/0/0/1,227/2064/483/-114,-58/-658/-98,0/0,192/-2252/-12212,-222/226/219,-55/10/-939,#r_sy
r,9171,345126,100/69/26/84,0/0/0/5,229/2058/485/233,-58/-658/-98,0/0,202/-2252/-12172,-218/220/222,-55/10/-939,#r_sy
r,9172,345165,100/69/26/84,0/0/0/7,228/2061/486/250,-58/-658/-98,0/0,232/-2212/-12228,-237/229/232,-55/10/-940,#r_sy
r,9173,345203,100/69/26/84,0/0/0/7,228/2059/485/234,-59/-658/-98,0/0,232/-2200/-12256,-250/235/236,-55/10/-940,#r_sy
r,9174,345239,100/69/26/84,0/0/0/5,229/2059/488/249,-59/-658/-98,0/0,194/-2164/-12214,-244/227/263,-55/10/-940,#r_sy
r,9175,345271,100/69/26/84,0/0/0/4,230/2059/491/244,-59/-658/-98,0/0,262/-2082/-12224,-257/236/258,-55/10/-940,#r_sy
r,9176,345305,100/69/26/84,0/0/0/0,228/2057/486/238,-59/-658/-98,0/0,246/-2040/-12210,-260/234/275,-55/10/-941,#r_sy
r,9177,345339,100/69/26/84,0/0/0/0,228/2060/486/235,-59/-658/-98,0/0,300/-1992/-12208,-270/240/270,-55/10/-941,#r_sy
r,9178,345370,100/69/26/84,0/0/0/0,225/2058/491/237,-59/-658/-98,0/0,270/-1944/-12188,-267/235/288,-55/10/-941,#r_sy
r,9179,345405,100/69/26/84,0/0/0/0,227/2059/484/237,-59/-658/-98,0/0,280/-1866/-12184,-271/236/294,-55/10/-941,#r_sy
r,9180,345438,100/69/26/84,0/0/0/0,227/2059/484/234,-59/-658/-98,0/0,235/-1762/-12196,-278/234/316,-55/10/-941,#r_sy
r,9181,345471,100/69/26/84,0/0/0/0,229/2058/487/236,-59/-658/-98,0/0,240/-1734/-12196,-281/233/324,-55/10/-941,#r_sy
r,9182,345506,100/69/26/84,0/0/0/0,226/2062/490/235,-59/-658/-98,0/0,232/-1640/-12178,-287/228/337,-55/10/-941,#r_sy
r,9183,345539,100/69/26/84,0/0/0/0,229/2057/485/236,-59/-658/-98,0/0,202/-1594/-12180,-289/223/354,-55/10/-941,#r_sy
r,9184,345572,100/69/26/84,0/0/0/0,227/2061/489/234,-59/-658/-98,0/0,226/-1560/-12166,-291/220/361,-55/10/-941,#r_sy
r,9185,345609,100/69/26/84,0/0/0/0,227/2057/488/236,-59/-658/-98,0/0,200/-1458/-12188,-294/217/376,-55/10/-941,#r_sy
r,9186,345646,100/69/26/84,0/0/0/0,230/2057/486/234,-59/-658/-98,0/0,117/-1372/-12226,-289/203/403,-55/10/-940,#r_sy
r,9187,345688,100/69/26/84,-10/0/0/0,-213/2058/489/234,-59/-658/-98,0/0,28/-1254/-12284,-294/191/426,-55/10/-940,#r_sy
r,9188,345725,100/69/26/84,-21/0/0/0,-244/2061/488/236,-58/-658/-98,0/0,-98/-1170/-12344,-300/179/462,-55/10/-940,#r_sy
r,9189,345760,100/69/26/84,-28/0/0/0,-314/2058/487/241,-57/-658/-98,0/0,-122/-996/-12424,-320/181/491,-55/10/-939,#r_sy
r,9190,345792,100/69/26/84,-43/0/0/0,-284/2059/488/233,-56/-658/-98,0/0,-92/-772/-12370,-321/175/510,-55/9/-938,#r_sy
r,9191,345826,100/69/26/84,-31/0/0/0,-329/2060/486/238,-55/-658/-98,0/0,-38/-512/-12276,-328/173/529,-55/9/-937,#r_sy
r,9192,345860,100/69/26/84,-35/0/0/0,-316/2057/488/236,-54/-659/-98,0/0,-60/-408/-12178,-317/163/549,-55/9/-935,#r_sy
r,9193,345892,100/69/26/84,-47/0/0/0,-293/2060/487/234,-52/-659/-98,0/0,-80/-322/-12104,-324/163/574,-55/9/-934,#r_sy
r,9194,345926,100/69/26/84,-55/0/0/0,-342/2058/489/239,-50/-659/-98,0/0,-96/-352/-11962,-301/148/581,-55/9/-932,#r_sy
r,9195,345960,99/69/26/84,-55/0/0/0,-376/2059/486/240,-48/-659/-98,0/0,-56/-314/-11868,-307/151/581,-55/9/-929,#r_sy
r,9196,345999,99/69/26/84,-94/0/0/0,-391/2058/489/232,-44/-660/-98,0/0,84/-250/-11862,-331/166/556,-55/8/-926,#r_sy
r,9197,346039,99/69/26/84,-64/0/0/0,-409/2058/485/238,-41/-660/-98,0/0,182/-242/-11860,-358/183/532,-55/8/-923,#r_sy
r,9198,346073,98/69/26/84,-101/0/0/0,-353/2060/486/237,-39/-660/-98,0/0,128/-209/-11924,-396/200/540,-55/8/-921,#r_sy
r,9199,346107,98/69/26/84,-125/0/0/0,-428/2061/485/240,-36/-661/-98,0/0,158/-117/-11910,-421/210/538,-55/7/-917,#r_sy
r,9200,346141,98/69/26/84,-130/0/0/0,-424/2061/488/236,-32/-661/-98,0/0,178/-62/-11874,-444/220/539,-56/7/-913,#r_sy
r,9201,346173,97/69/26/84,-81/0/0/0,-455/2059/487/239,-30/-661/-98,0/0,114/-126/-11878,-450/222/541,-56/7/-911,#r_sy
r,9202,346207,97/69/26/84,-84/0/0/0,-462/2057/491/236,-26/-662/-98,0/0,122/-232/-11854,-444/221/525,-56/6/-907,#r_sy
r,9203,346240,97/69/26/84,-112/0/0/0,-439/2059/487/238,-21/-662/-98,0/0,72/-254/-11880,-453/225/532,-56/6/-902,#r_sy
r,9204,346273,96/69/26/84,-85/0/0/0,-443/2060/488/238,-19/-662/-98,0/0,54/-204/-11844,-458/225/539,-56/6/-900,#r_sy
r,9205,346307,96/69/26/84,-139/0/0/0,-410/2059/485/238,-14/-662/-98,0/0,80/-86/-11772,-458/223/540,-56/5/-895,#r_sy
r,9206,346341,95/69/26/84,-100/0/0/0,-416/2060/485/234,-9/-663/-98,0/0,105/-62/-11756,-467/228/535,-56/5/-890,#r_sy
r,9207,346373,95/69/26/84,-138/0/0/0,-436/2060/487/236,-6/-663/-98,0/0,148/-122/-11760,-484/240/514,-56/4/-887,#r_sy
r,9208,346407,94/69/26/84,-125/0/0/0,-441/2059/490/233,0/-663/-98,0/0,114/-209/-11728,-469/234/519,-56/4/-881,#r_sy
r,9209,346441,94/69/26/84,-106/0/0/0,-480/2056/484/233,4/-663/-98,0/0,158/-226/-11720,-458/232/501,-56/3/-876,#r_sy
r,9210,346473,94/69/26/84,-124/0/0/0,-428/2059/486/233,7/-663/-98,0/0,120/-224/-11760,-462/233/519,-56/3/-873,#r_sy
s,0,#r_sy
r,9211,346507,93/69/26/84,-114/0/0/0,-483/2058/486/236,12/-663/-98,0/0,128/-320/-11872,-481/248/494,-56/2/-867,#r_sy
r,9212,346542,92/69/26/84,-144/0/0/0,-460/2057/483/235,18/-663/-98,0/0,78/-308/-11884,-476/243/506,-56/2/-861,#r_sy
r,9213,346583,92/69/26/84,-147/0/0/0,-469/2057/486/234,24/-663/-98,0/0,80/-336/-11780,-451/233/491,-56/1/-854,#r_sy
r,9214,346614,91/69/26/84,-166/0/0/0,-492/2058/484/233,27/-663/-98,0/0,84/-428/-11788,-454/237/467,-56/1/-851,#r_sy
r,9215,346648,91/69/26/84,-171/0/0/0,-501/2057/484/237,33/-663/-98,0/0,-36/-428/-11920,-478/248/505,-56/0/-845,#r_sy
r,9216,346682,90/69/26/84,-172/0/0/0,-520/2060/484/238,40/-662/-98,0/0,58/-488/-11840,-463/246/461,-56/0/-839,#r_sy
r,9217,346714,90/69/26/84,-158/0/0/0,-516/2056/485/233,43/-662/-98,0/0,20/-434/-11740,-444/230/485,-56/0/-835,#r_sy
r,9218,346748,89/69/26/84,-152/0/0/0,-496/2061/482/233,49/-662/-98,0/0,108/-344/-11814,-495/261/472,-56/0/-829,#r_sy
r,9219,346783,88/69/26/84,-180/0/0/0,-513/2055/488/239,56/-661/-98,0/0,104/-282/-11678,-472/247/472,-56/-1/-822,#r_sy
r,9220,346814,88/69/26/84,-155/0/0/0,-512/2058/488/238,59/-661/-98,0/0,218/-166/-11580,-485/257/459,-56/-1/-819,#r_sy
r,9221,346848,87/69/26/84,-183/0/0/0,-490/2060/484/236,66/-660/-98,0/0,116/-230/-11446,-468/243/480,-56/-2/-812,#r_sy
r,9222,346882,87/69/26/84,-158/0/0/0,-523/2059/482/235,73/-659/-98,0/0,190/-260/-11466,-478/257/462,-56/-3/-805,#r_sy
r,9223,346914,86/69/26/84,-168/0/0/0,-495/2059/487/237,76/-659/-98,0/0,120/-254/-11428,-480/255/483,-56/-3/-801,#r_sy
r,9224,346948,86/69/26/84,-157/0/0/0,-510/2059/487/237,83/-658/-98,0/0,208/-278/-11322,-468/253/461,-56/-4/-794,#r_sy
r,9225,346982,85/69/26/84,-157/0/0/0,-516/2060/487/238,90/-657/-98,0/0,220/-180/-11282,-463/248/478,-56/-4/-787,#r_sy
r,9226,347014,85/69/26/84,-173/0/0/0,-500/2057/486/235,93/-656/-98,0/0,258/-209/-11216,-440/239/461,-56/-5/-784,#r_sy
r,9227,347047,84/69/26/84,-155/0/0/0,-515/2062/486/239,101/-655/-98,0/0,164/-232/-11268,-458/246/480,-56/-6/-776,#r_sy
r,9228,347083,83/69/26/84,-180/0/0/0,-533/2059/485/236,108/-653/-98,0/0,140/-276/-11288,-460/246/476,-56/-6/-769,#r_sy
r,9229,347114,83/69/26/84,-171/0/0/0,-519/2059/482/234,111/-653/-98,0/0,48/-322/-11130,-413/216/486,-56/-7/-765,#r_sy
r,9230,347148,82/69/26/84,-185/0/0/0,-530/2059/488/232,119/-651/-98,0/0,-58/-356/-11272,-442/228/506,-55/-7/-758,#r_sy
r,9231,347182,81/69/26/84,-199/0/0/0,-520/2059/484/236,126/-649/-98,0/0,-82/-398/-11350,-454/233/496,-55/-8/-750,#r_sy
r,9232,347214,81/69/26/84,-175/0/0/0,-536/2056/485/233,130/-648/-98,0/0,-32/-364/-11270,-455/233/489,-55/-9/-746,#r_sy
r,9233,347249,80/69/26/84,-199/0/0/0,-522/2059/489/237,138/-646/-98,0/0,-158/-356/-11226,-441/219/524,-55/-9/-738,#r_sy
r,9234,347284,79/69/26/84,-190/0/0/0,-531/2058/490/236,146/-644/-98,0/0,-92/-370/-11172,-430/216/495,-55/-10/-729,#r_sy
r,9235,347315,79/69/26/84,-203/0/0/0,-524/2060/484/234,150/-643/-98,0/0,-108/-438/-11252,-455/230/490,-55/-11/-725,#r_sy
r,9236,347349,78/69/26/84,-196/0/0/0,-538/2058/481/235,157/-640/-98,0/0,-214/-416/-11364,-485/244/508,-55/-11/-717,#r_sy
r,9237,347383,77/69/26/84,-243/0/0/0,-561/2059/483/235,166/-638/-98,0/0,-114/-410/-11144,-442/224/485,-55/-12/-708,#r_sy
r,9238,347415,77/69/26/84,-200/0/0/0,-574/2061/485/235,170/-636/-98,0/0,-132/-360/-11154,-455/230/502,-54/-13/-704,#r_sy
r,9239,347449,76/69/26/84,-250/0/0/0,-523/2060/481/235,179/-633/-98,0/0,-48/-352/-11180,-476/247/469,-54/-13/-695,#r_sy
r,9240,347483,75/69/26/84,-251/0/0/0,-551/2060/485/238,187/-630/-98,0/0,-24/-466/-11124,-469/247/451,-54/-14/-686,#r_sy
r,9241,347516,74/69/26/84,-248/0/0/0,-562/2060/484/237,191/-628/-98,0/0,-76/-464/-11178,-486/254/471,-54/-15/-681,#r_sy
r,9242,347549,73/69/26/84,-211/0/0/0,-553/2059/486/235,200/-625/-98,0/0,-10/-528/-11050,-443/234/439,-54/-16/-672,#r_sy
r,9243,347583,72/69/26/84,-239/0/0/0,-545/2060/487/240,208/-621/-98,0/0,-164/-532/-11182,-467/241/491,-53/-16/-663,#r_sy
r,9244,347615,72/69/26/84,-204/0/0/0,-567/2057/484/235,212/-619/-98,0/0,-62/-604/-11240,-477/252/451,-53/-17/-658,#r_sy
r,9245,347649,71/69/26/84,-236/0/0/0,-572/2060/487/236,221/-615/-98,0/0,-178/-614/-11228,-465/239/484,-53/-18/-649,#r_sy
r,9246,347683,70/69/26/84,-216/0/0/0,-570/2057/486/234,229/-611/-98,0/0,-104/-648/-11254,-466/245/445,-53/-19/-640,#r_sy
r,9247,347714,70/69/26/84,-223/0/0/0,-558/2057/487/233,234/-609/-98,0/0,-148/-694/-11204,-444/231/455,-53/-19/-635,#r_sy
r,9248,347749,69/69/26/84,-234/0/0/0,-565/2058/489/236,242/-605/-98,0/0,-220/-702/-11342,-464/242/461,-52/-20/-626,#r_sy
r,9249,347783,68/69/26/84,-229/0/0/0,-561/2061/485/235,250/-600/-98,0/0,-233/-824/-11334,-440/230/441,-52/-21/-616,#r_sy
r,9250,347815,67/69/26/84,-234/0/0/0,-546/2057/484/236,255/-598/-98,0/0,-388/-826/-11416,-448/228/477,-52/-21/-612,#r_sy
