r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,18006,666107,15/97/38/89,-32/0/0/-82,-295/2336/624/-398,497/-142/275,0/0,-1468/-3918/-11440,-116/24/656,-143/-434/-189,#r_sy
r,18007,666147,15/97/38/88,-22/0/0/-122,-324/2339/621/-393,498/-138/275,0/0,-1368/-3866/-11468,-128/46/625,-142/-434/-184,#r_sy
r,18008,666188,14/97/38/88,-21/0/0/-141,-299/2339/622/-429,499/-135/275,0/0,-1408/-3714/-11480,-192/58/640,-141/-435/-178,#r_sy
r,18009,666227,14/97/38/87,-33/0/-1/-124,-308/2336/394/-441,500/-131/275,0/0,-1304/-3584/-11470,-236/78/607,-140/-435/-172,#r_sy
r,18010,666267,14/97/38/87,-29/0/-12/-162,-282/2334/383/-455,500/-127/275,0/0,-1264/-3484/-11524,-278/94/567,-139/-435/-165,#r_sy
r,18011,666308,14/97/38/86,-30/0/-7/-111,-271/2334/385/-473,501/-123/274,0/0,-1278/-3390/-11532,-300/104/562,-138/-435/-159,#r_sy
r,18012,666347,14/97/38/86,-21/-1/-4/-154,-319/2128/385/-456,502/-119/274,0/0,-1288/-3332/-11564,-321/115/543,-137/-435/-151,#r_sy
r,18013,666387,14/97/38/85,-8/-11/-7/-155,-259/2082/353/-486,502/-115/273,0/0,-1260/-3208/-11510,-317/109/530,-136/-434/-144,#r_sy
r,18014,666427,14/97/38/84,0/-20/-16/-190,-259/2061/370/-496,504/-112/272,0/0,-1282/-3100/-11504,-322/112/533,-135/-433/-137,#r_sy
r,18015,666467,14/97/38/84,0/-27/-15/-161,155/2043/350/-510,505/-108/270,0/0,-1320/-3068/-11576,-342/123/520,-134/-431/-129,#r_sy
s,0,#r_sy
r,18016,666508,14/97/38/83,6/-32/-22/-180,275/2018/363/-499,507/-104/268,0/0,-1360/-2964/-11674,-365/133/520,-134/-429/-121,#r_sy
r,18017,666548,14/97/37/82,2/-33/-31/-174,236/1970/358/-517,507/-101/266,0/0,-1252/-2846/-11708,-378/142/485,-133/-427/-113,#r_sy
r,18018,666580,14/97/37/82,0/-33/-24/-201,238/1967/294/-504,508/-99/265,0/0,-1282/-2814/-11736,-381/142/483,-132/-426/-109,#r_sy
r,18019,666613,14/97/37/81,0/-42/-35/-232,239/2001/329/-517,510/-94/262,0/0,-1286/-2736/-11822,-400/153/473,-131/-423/-100,#r_sy
r,18020,666648,14/96/37/80,0/-61/-31/-245,237/2034/340/-519,512/-90/258,0/0,-1260/-2624/-11816,-399/152/465,-129/-419/-90,#r_sy
r,18021,666680,14/96/37/80,0/-73/-42/-188,236/1966/337/-554,513/-88/256,0/0,-1210/-2470/-11876,-420/162/454,-128/-417/-85,#r_sy
r,18022,666715,14/96/37/79,0/-61/-42/-206,235/1977/280/-534,515/-83/252,0/0,-1202/-2308/-11870,-417/158/467,-126/-413/-75,#r_sy
r,18023,666755,14/96/37/78,0/-83/-76/-267,237/1931/267/-535,517/-79/247,0/0,-1146/-2144/-11952,-443/172/460,-124/-407/-64,#r_sy
r,18024,666795,14/95/36/77,0/-106/-88/-243,237/1988/237/-524,519/-74/242,0/0,-1106/-1932/-11972,-450/178/468,-121/-402/-52,#r_sy
r,18025,666836,14/95/36/76,0/-112/-96/-276,235/1868/264/-490,522/-69/236,0/0,-1024/-1782/-12046,-458/184/457,-118/-395/-41,#r_sy
r,18026,666875,14/95/36/75,0/-80/-88/-228,237/1921/208/-497,524/-65/229,0/0,-1016/-1614/-11980,-429/170/470,-116/-389/-29,#r_sy
r,18027,666915,14/94/35/74,0/-110/-73/-231,236/1964/196/-488,527/-60/223,0/0,-860/-1464/-11934,-413/165/456,-113/-382/-17,#r_sy
r,18028,666949,14/94/35/73,0/-90/-116/-240,235/1953/206/-496,529/-55/216,0/0,-826/-1366/-11982,-415/167/459,-110/-374/-5,#r_sy
r,18029,666981,14/94/35/72,0/-82/-115/-266,236/1967/160/-482,530/-52/212,0/0,-694/-1306/-12102,-442/185/424,-108/-370/0,#r_sy
r,18030,667020,14/93/34/71,0/-122/-116/-242,237/1964/230/-486,533/-47/204,0/0,-628/-1208/-12190,-462/198/418,-105/-362/13,#r_sy
r,18031,667061,14/93/34/70,0/-131/-86/-271,237/1901/160/-498,534/-42/197,0/0,-480/-1060/-12160,-446/190/393,-102/-354/25,#r_sy
r,18032,667100,14/92/34/69,0/-102/-110/-270,236/1885/192/-515,537/-37/189,0/0,-423/-889/-12194,-446/188/391,-99/-347/37,#r_sy
r,18033,667135,14/92/33/68,0/-103/-68/-272,239/1775/246/-501,539/-32/182,0/0,-394/-780/-12268,-457/192/391,-96/-339/50,#r_sy
r,18034,667169,14/91/33/67,0/-115/-109/-271,236/1756/145/-511,540/-26/174,0/0,-398/-706/-12416,-477/200/387,-93/-330/62,#r_sy
r,18035,667201,14/91/33/66,0/-115/-77/-238,238/1740/167/-519,541/-24/170,0/0,-348/-548/-12426,-461/189/376,-92/-326/68,#r_sy
r,18036,667235,14/91/32/65,0/-128/-91/-284,239/1760/195/-517,543/-19/162,0/0,-228/-432/-12492,-465/191/348,-89/-318/80,#r_sy
r,18037,667269,14/90/32/64,0/-141/-70/-283,237/1863/141/-515,544/-13/154,0/0,-192/-314/-12546,-459/187/343,-86/-310/93,#r_sy
r,18038,667301,14/90/32/64,0/-123/-86/-247,239/1835/235/-523,545/-11/150,0/0,-174/-209/-12702,-478/195/327,-85/-306/99,#r_sy
r,18039,667335,14/90/31/63,0/-138/-67/-251,237/1847/104/-507,545/-6/143,0/0,-144/-40/-12898,-507/210/322,-82/-298/110,#r_sy
r,18040,667370,14/89/31/62,0/-93/-94/-258,239/1752/101/-492,546/0/135,0/0,-40/152/-12936,-502/205/310,-79/-290/122,#r_sy
r,18041,667402,14/89/31/61,0/-105/-73/-241,237/1766/124/-509,546/1/131,0/0,92/360/-12930,-489/198/281,-78/-286/128,#r_sy
r,18042,667436,14/88/30/60,0/-92/-94/-264,236/1782/131/-514,547/6/123,0/0,76/469/-13110,-516/207/266,-75/-279/140,#r_sy
r,18043,667471,14/88/30/59,0/-112/-58/-267,237/1802/175/-498,547/11/116,0/0,176/434/-13324,-552/230/214,-73/-271/151,#r_sy
r,18044,667511,14/88/30/58,0/-93/-74/-235,230/1794/112/-528,547/16/109,0/0,276/508/-13470,-575/241/166,-71/-264/162,#r_sy
r,18045,667550,14/87/29/57,0/-96/-101/-229,231/1845/160/-508,547/20/102,0/0,244/656/-13394,-552/224/171,-69/-257/172,#r_sy
r,18046,667591,14/87/29/56,0/-106/-87/-219,228/1828/185/-496,547/24/95,0/0,122/694/-13488,-571/226/195,-66/-250/182,#r_sy
r,18047,667631,14/86/29/55,0/-80/-68/-230,226/1710/213/-494,547/29/88,0/0,10/658/-13600,-597/236/217,-64/-243/191,#r_sy
r,18048,667671,14/86/29/55,0/-135/-67/-216,230/1749/126/-490,547/32/81,0/0,132/570/-13734,-629/255/184,-62/-236/200,#r_sy
r,18049,667710,14/85/28/54,0/-142/-90/-208,229/1808/92/-491,547/36/74,0/0,104/602/-13662,-618/246/208,-60/-229/209,#r_sy
r,18050,667751,14/85/28/53,0/-134/-47/-166,229/1762/37/-453,546/40/67,0/0,124/654/-13675,-624/249/227,-58/-222/217,#r_sy
r,18051,667791,14/85/28/52,0/-131/-93/-169,-140/1749/109/-456,546/43/60,0/0,90/660/-13746,-644/258/258,-56/-215/225,#r_sy
r,18052,667831,14/84/27/52,-6/-104/-62/-185,-247/1672/94/-469,545/47/52,0/0,134/528/-13884,-672/278/257,-54/-207/233,#r_sy
r,18053,667871,14/83/27/51,0/-125/-91/-153,-247/1725/97/-451,545/50/45,0/0,182/502/-13916,-669/273/260,-51/-199/241,#r_sy
r,18054,667911,14/83/27/50,0/-150/-50/-163,157/1679/106/-450,545/53/37,0/0,324/628/-13920,-653/263/253,-49/-191/248,#r_sy
r,18055,667952,14/82/27/50,0/-152/-55/-150,236/1673/89/-459,544/56/29,0/0,304/776/-14120,-681/275/296,-47/-183/255,#r_sy
r,18056,667983,14/82/27/49,0/-168/-49/-144,227/1665/96/-436,544/57/25,0/0,392/770/-14188,-682/274/271,-46/-179/258,#r_sy
r,18057,668017,14/81/26/49,0/-180/-50/-120,226/1654/115/-422,543/60/16,0/0,512/762/-14212,-674/266/243,-43/-170/265,#r_sy
r,18058,668056,14/81/26/48,1/-183/-54/-134,247/1632/175/-433,542/63/7,0/0,634/814/-14380,-694/278/231,-41/-161/271,#r_sy
r,18059,668095,14/80/26/48,0/-202/-39/-147,233/1589/34/-409,541/65/-1,0/0,610/918/-14432,-686/268/263,-39/-153/277,#r_sy
r,18060,668131,14/79/26/47,0/-177/-56/-121,230/1581/73/-438,540/68/-10,0/0,742/1034/-14452,-681/264/263,-36/-143/282,#r_sy
r,18061,668163,14/79/26/47,0/-203/-34/-86,227/1550/49/-394,540/69/-15,0/0,862/1032/-14416,-656/251/257,-35/-138/285,#r_sy
r,18062,668197,14/78/26/47,0/-225/-23/-93,229/1500/92/-396,539/71/-24,0/0,952/982/-14382,-645/252/250,-32/-129/290,#r_sy
r,18063,668237,14/77/26/46,0/-196/-23/-105,231/1484/96/-372,538/73/-34,0/0,1062/992/-14542,-677/272/246,-30/-119/295,#r_sy
r,18064,668277,14/76/25/46,0/-254/-26/-78,231/1544/134/-377,536/75/-44,0/0,1200/1038/-14388,-637/250/243,-27/-110/299,#r_sy
r,18065,668317,14/75/25/45,0/-231/-4/-93,233/1480/92/-423,534/77/-54,0/0,1306/1154/-14402,-648/255/248,-25/-101/303,#r_sy
r,18066,668357,14/74/25/45,0/-226/0/-71,231/1464/351/-439,533/79/-63,0/0,1364/1148/-14246,-606/234/258,-23/-92/306,#r_sy
r,18067,668397,14/73/25/45,0/-224/8/-59,228/1422/584/-408,532/80/-73,0/0,1536/1224/-14353,-645/258/256,-20/-83/310,#r_sy
r,18068,668437,14/72/25/45,0/-240/7/-74,227/1419/599/-388,530/82/-82,0/0,1618/1240/-14134,-588/229/252,-18/-74/313,#r_sy
r,18069,668477,14/71/25/44,0/-240/8/-79,231/1442/598/-367,528/83/-92,0/0,1692/1416/-14267,-633/251/279,-16/-65/315,#r_sy
s,0,#r_sy
r,18070,668516,14/70/25/44,-5/-240/4/-48,-219/1363/586/-396,526/85/-102,0/0,1742/1442/-14120,-583/224/276,-14/-56/318,#r_sy
r,18071,668558,14/69/26/44,-8/-260/5/-54,-245/1377/597/-341,524/87/-111,0/0,1737/1506/-14262,-623/241/300,-11/-47/320,#r_sy
r,18072,668599,14/68/26/44,-21/-229/7/-56,-270/1356/616/-343,522/89/-120,0/0,1854/1414/-14158,-581/224/271,-9/-38/323,#r_sy
r,18073,668638,14/67/26/44,-37/-215/7/-26,-301/1367/613/-348,520/91/-130,0/0,1854/1520/-14294,-618/241/318,-7/-29/326,#r_sy
r,18074,668679,14/67/26/44,-38/-238/15/-42,-315/1264/617/-298,518/94/-139,0/0,2014/1580/-14158,-580/227/304,-4/-20/329,#r_sy
r,18075,668719,13/66/26/43,-41/-229/24/-27,-363/1288/559/-302,515/97/-148,0/0,2100/1684/-14224,-594/233/324,-2/-12/332,#r_sy
r,18076,668759,13/65/26/43,-81/-209/13/-11,-316/1295/543/-277,513/100/-156,0/0,2262/1612/-14132,-583/240/288,0/-3/335,#r_sy
r,18077,668799,13/64/26/43,-78/-232/15/-1,-333/1248/563/-258,510/104/-165,0/0,2290/1552/-14214,-618/265/291,1/4/338,#r_sy
r,18078,668838,13/63/26/43,-80/-227/8/0,-337/1216/564/-106,507/107/-174,0/0,2502/1512/-14125,-606/270/237,2/12/341,#r_sy
r,18079,668877,12/62/26/43,-95/-217/12/14,-402/1246/557/230,504/111/-182,0/0,2568/1556/-14078,-603/271/240,4/21/343,#r_sy
r,18080,668919,12/61/26/43,-116/-203/13/26,-430/1234/510/257,502/115/-190,0/0,2658/1538/-14050,-609/283/225,6/29/347,#r_sy
r,18081,668959,11/60/26/43,-112/-200/13/28,-445/1208/531/284,499/120/-198,0/0,2682/1558/-14134,-641/303/224,7/37/350,#r_sy
r,18082,668999,11/59/26/44,-99/-225/6/17,-453/1173/542/301,496/124/-206,0/0,2828/1508/-13980,-610/294/188,8/45/353,#r_sy
r,18083,669039,11/58/26/44,-111/-211/4/24,-444/1144/537/310,492/129/-214,0/0,2906/1422/-13958,-619/306/162,10/53/356,#r_sy
r,18084,669079,10/58/26/44,-125/-220/4/29,-479/1117/522/297,490/133/-221,0/0,2902/1336/-13994,-624/316/160,10/61/360,#r_sy
r,18085,669119,10/57/26/44,-130/-206/0/38,-445/1079/444/277,486/138/-229,0/0,2944/1386/-14130,-662/342/163,11/69/363,#r_sy
r,18086,669159,9/56/26/44,-127/-180/-1/38,-483/1086/202/343,483/142/-236,0/0,3038/1416/-13878,-610/322/155,12/76/366,#r_sy
r,18087,669199,9/55/26/44,-122/-178/-1/65,-454/1098/66/320,480/147/-243,0/0,3180/1370/-13952,-637/345/126,12/84/369,#r_sy
r,18088,669238,8/55/26/45,-141/-188/0/44,-498/1064/131/355,477/151/-250,0/0,3080/1234/-14008,-647/354/142,13/91/372,#r_sy
r,18089,669272,8/54/26/45,-141/-166/0/47,-480/1080/9/326,474/155/-256,0/0,3222/1274/-14050,-660/366/128,13/98/374,#r_sy
r,18090,669305,7/54/26/45,-144/-167/0/63,-477/1055/206/336,472/157/-260,0/0,3248/1282/-13888,-618/347/137,13/102/375,#r_sy
r,18091,669344,7/53/26/45,-98/-153/0/73,-475/1024/202/392,469/161/-266,0/0,3306/1368/-13882,-619/348/144,13/109/377,#r_sy
r,18092,669385,6/52/26/46,-93/-157/0/104,-427/1037/206/390,466/165/-272,0/0,3214/1380/-13932,-638/356/177,13/116/379,#r_sy
r,18093,669425,6/52/26/46,-135/-145/0/104,-458/978/203/366,463/168/-278,0/0,3214/1300/-13942,-638/360/182,12/122/380,#r_sy
r,18094,669465,5/51/26/46,-111/-170/0/117,-452/1018/204/372,461/172/-284,0/0,3234/1320/-13860,-618/347/196,12/128/381,#r_sy
r,18095,669505,5/50/26/47,-141/-121/0/102,-427/1004/201/375,458/175/-290,0/0,3216/1266/-13798,-605/339/225,11/134/382,#r_sy
r,18096,669545,4/50/26/47,-132/-140/0/86,-459/1041/200/380,456/178/-295,0/0,3174/1254/-13962,-628/350/254,10/140/383,#r_sy
r,18097,669585,4/49/26/48,-141/-135/0/138,-464/1031/202/377,453/182/-300,0/0,3044/1230/-13924,-603/332/301,9/145/385,#r_sy
r,18098,669626,3/49/26/48,-157/-152/0/104,-451/953/197/381,451/185/-305,0/0,3166/1066/-13739,-554/313/267,8/151/386,#r_sy
r,18099,669665,3/48/26/49,-159/-98/0/120,-485/984/201/364,448/189/-310,0/0,2966/1024/-13858,-586/324/333,7/155/388,#r_sy
r,18100,669705,2/48/26/49,-158/-114/0/110,-484/1008/199/341,446/192/-315,0/0,2874/912/-13884,-575/317/349,5/160/390,#r_sy
r,18101,669745,1/47/26/49,-165/-83/0/112,-498/1017/203/368,443/196/-319,0/0,2794/776/-13844,-534/294/357,3/164/392,#r_sy
r,18102,669784,1/47/26/50,-145/-100/0/80,-521/1004/201/385,441/200/-322,0/0,2702/648/-13836,-509/281/374,2/168/394,#r_sy
r,18103,669825,0/47/26/50,-156/-51/0/83,-512/1086/203/370,438/204/-325,0/0,2642/522/-13994,-510/288/379,0/171/397,#r_sy
r,18104,669861,-1/47/26/51,-162/-32/0/101,-496/1110/203/317,436/208/-327,0/0,2560/428/-14082,-513/290/394,-1/173/400,#r_sy
r,18105,669901,-1/46/26/51,-111/-15/0/84,-507/989/206/370,436/211/-329,0/0,2576/362/-14034,-478/271/386,-3/174/402,#r_sy
r,18106,669941,-2/46/26/51,-151/2/0/100,-491/1143/200/355,435/215/-329,0/0,2596/386/-14025,-471/268/385,-5/174/405,#r_sy
r,18107,669982,-2/47/26/52,-147/13/0/78,-449/1610/202/367,434/218/-329,0/0,2564/366/-14084,-477/273/395,-7/173/408,#r_sy
r,18108,670021,-3/47/26/52,-111/27/0/71,-503/1642/202/337,433/222/-329,0/0,2482/338/-14148,-501/285/421,-8/173/411,#r_sy
r,18109,670061,-3/47/26/52,-140/32/0/50,-470/1734/200/291,433/225/-328,0/0,2504/286/-14132,-509/293/406,-10/171/413,#r_sy
r,18110,670101,-4/47/26/52,-124/34/0/45,-442/1756/207/301,432/228/-327,0/0,2446/262/-14188,-543/314/403,-11/170/416,#r_sy
r,18111,670141,-4/47/26/52,-111/48/0/52,-475/1753/202/257,432/232/-326,0/0,2420/233/-14182,-555/325/395,-12/168/419,#r_sy
r,18112,670181,-5/47/26/53,-87/37/0/49,-406/1788/203/285,432/235/-324,0/0,2442/246/-14192,-569/336/361,-13/166/422,#r_sy
r,18113,670221,-5/47/26/53,-57/50/0/21,-441/1807/203/247,432/237/-322,0/0,2430/282/-14266,-608/359/323,-14/164/424,#r_sy
r,18114,670261,-5/48/26/53,-51/33/0/25,-418/1771/201/220,432/240/-321,0/0,2448/340/-14256,-632/378/273,-15/162/426,#r_sy
r,18115,670301,-6/48/26/53,-41/27/0/28,-378/1817/198/204,432/242/-320,0/0,2432/372/-14275,-663/397/225,-15/161/428,#r_sy
r,18116,670341,-6/48/26/53,-55/19/0/23,-381/1803/206/213,432/243/-319,0/0,2312/454/-14328,-690/409/229,-16/160/429,#r_sy
r,18117,670381,-6/48/26/53,-36/13/0/23,-345/1712/204/200,432/244/-318,0/0,2258/506/-14286,-683/403/239,-16/159/430,#r_sy
r,18118,670421,-6/48/26/53,-16/-1/0/10,-313/1679/204/228,432/245/-318,0/0,2206/520/-14250,-674/397/261,-17/159/431,#r_sy
r,18119,670462,-6/48/26/53,-13/-4/0/5,-286/1209/200/183,432/245/-318,0/0,2140/504/-14314,-677/398/288,-17/159/431,#r_sy
r,18120,670500,-6/48/26/53,0/0/0/2,-243/1199/199/179,432/245/-318,0/0,2126/471/-14346,-676/399/298,-17/159/431,#r_sy
s,0,#r_sy
r,18121,670541,-6/48/26/53,6/0/0/0,233/1664/200/179,432/245/-318,0/0,2126/392/-14344,-666/396/284,-17/159/431,#r_sy
r,18122,670580,-6/48/26/53,14/0/0/0,265/1667/200/67,432/245/-318,0/0,2082/358/-14312,-656/391/275,-17/159/431,#r_sy
r,18123,670621,-6/48/26/53,12/0/0/-1,269/1445/202/-237,432/244/-318,0/0,2050/324/-14267,-650/388/280,-17/159/430,#r_sy
r,18124,670662,-6/48/26/53,5/0/0/-4,251/1446/205/-313,432/244/-318,0/0,2068/300/-14300,-655/392/270,-17/159/430,#r_sy
r,18125,670703,-6/48/26/53,2/0/0/-1,237/1442/202/-292,432/244/-318,0/0,2012/320/-14288,-651/387/286,-16/159/430,#r_sy
r,18126,670742,-6/48/26/53,0/0/0/0,240/1443/202/-299,432/244/-318,0/0,2026/314/-14236,-642/382/288,-16/159/430,#r_sy
r,18127,670782,-6/48/26/53,0/0/0/1,230/1444/203/-70,432/244/-318,0/0,2006/288/-14203,-639/381/298,-16/159/430,#r_sy
r,18128,670823,-6/48/26/53,0/0/0/1,227/1449/199/-8,432/244/-318,0/0,2008/233/-14180,-635/379/298,-16/159/430,#r_sy
r,18129,670860,-6/48/26/53,0/0/0/2,228/1444/202/-49,432/244/-318,0/0,1994/216/-14198,-635/379/300,-16/159/430,#r_sy
r,18130,670893,-6/48/26/53,0/0/0/1,233/1447/204/4,432/244/-318,0/0,1984/190/-14184,-629/376/302,-16/159/430,#r_sy
r,18131,670927,-6/48/26/53,0/0/0/0,228/1446/203/-2,432/244/-318,0/0,1992/176/-14186,-622/374/301,-16/159/430,#r_sy
r,18132,670961,-6/48/26/53,0/0/0/0,230/1445/201/2,432/244/-318,0/0,1995/166/-14200,-620/375/305,-16/159/430,#r_sy
r,18133,670995,-6/48/26/53,0/0/0/-1,227/1443/200/5,432/244/-318,0/0,2004/132/-14225,-616/375/304,-16/159/430,#r_sy
r,18134,671027,-6/48/26/53,0/0/0/2,223/1443/204/-100,432/244/-318,0/0,1986/80/-14246,-609/373/303,-16/159/430,#r_sy
r,18135,671061,-6/48/26/53,0/0/0/2,230/1447/202/-114,432/244/-318,0/0,1987/32/-14267,-603/373/301,-16/159/430,#r_sy
r,18136,671095,-6/48/26/53,0/0/0/2,223/1446/200/-108,432/244/-318,0/0,1962/-8/-14258,-596/371/301,-16/159/430,#r_sy
r,18137,671128,-6/48/26/53,0/0/0/0,232/1441/199/6,432/244/-318,0/0,1992/-28/-14258,-594/372/295,-16/159/430,#r_sy
r,18138,671163,-6/48/26/53,0/0/0/-7,228/1443/203/-10,432/244/-318,0/0,1994/-66/-14252,-596/375/283,-16/159/430,#r_sy
r,18139,671195,-6/48/26/53,0/0/0/-4,227/1445/201/-5,432/244/-318,0/0,2034/-72/-14216,-596/377/268,-16/159/430,#r_sy
r,18140,671228,-6/48/26/53,0/0/0/2,229/1444/202/-68,432/244/-318,0/0,2124/-68/-14148,-573/366/254,-16/159/430,#r_sy
r,18141,671262,-6/48/26/53,0/0/0/2,228/1443/201/-79,432/244/-318,0/0,2272/-42/-14042,-544/356/225,-16/159/430,#r_sy
r,18142,671295,-6/48/26/53,2/0/0/3,231/1445/206/-70,432/244/-318,0/0,2370/-36/-13982,-531/352/204,-16/159/430,#r_sy
r,18143,671328,-6/48/26/53,1/0/0/-2,237/1444/200/-24,432/244/-318,0/0,2440/-34/-13980,-521/349/193,-16/159/430,#r_sy
r,18144,671362,-6/48/26/53,1/0/0/-2,232/1444/205/-20,432/244/-318,0/0,2474/-28/-13974,-507/343/191,-16/159/430,#r_sy
r,18145,671395,-6/48/26/53,1/0/0/-2,227/1445/201/-7,432/244/-318,0/0,2512/-26/-13944,-494/337/192,-16/159/430,#r_sy
r,18146,671427,-6/48/26/53,0/0/0/3,229/1446/197/-64,432/244/-318,0/0,2514/-28/-13934,-479/329/202,-16/159/430,#r_sy
r,18147,671468,-6/48/26/53,0/0/0/1,227/1443/200/-66,432/244/-318,0/0,2518/-76/-13917,-461/321/209,-16/159/430,#r_sy
r,18148,671509,-6/48/26/53,0/0/0/1,231/1444/203/-86,432/244/-318,0/0,2506/-134/-13880,-438/309/215,-16/159/430,#r_sy
r,18149,671547,-6/48/26/53,0/0/0/1,230/1440/201/-74,432/244/-318,0/0,2506/-208/-13792,-407/293/213,-16/159/430,#r_sy
r,18150,671587,-6/48/26/53,0/2/0/1,231/1639/198/-81,432/244/-318,0/0,2524/-258/-13689,-376/277/203,-16/159/430,#r_sy
r,18151,671628,-6/48/26/53,1/9/0/1,227/1685/207/-78,433/244/-318,0/0,2556/-318/-13578,-340/258/194,-16/159/429,#r_sy
r,18152,671667,-6/48/26/53,8/17/0/1,226/1709/201/-65,433/244/-318,0/0,2588/-419/-13432,-290/232/179,-16/158/429,#r_sy
r,18153,671707,-6/48/26/53,20/38/0/1,280/1724/200/-71,434/243/-317,0/0,2576/-554/-13324,-238/203/162,-16/157/429,#r_sy
r,18154,671747,-6/48/26/53,35/60/0/1,297/1730/203/-70,435/243/-315,0/0,2574/-662/-13114,-172/165/156,-16/156/428,#r_sy
r,18155,671789,-6/48/26/53,31/62/0/1,324/1749/199/-92,436/242/-314,0/0,2618/-730/-12910,-110/129/133,-15/154/426,#r_sy
r,18156,671829,-5/49/26/53,33/60/0/1,287/1752/204/-66,438/240/-311,0/0,2512/-835/-12696,-69/98/138,-14/152/425,#r_sy
r,18157,671868,-5/49/26/53,40/51/0/1,373/1909/203/-130,440/239/-309,0/0,2414/-947/-12580,-48/84/124,-14/149/423,#r_sy
r,18158,671908,-5/49/26/53,46/77/0/2,366/1910/202/-63,442/237/-306,0/0,2284/-1030/-12474,-55/84/132,-13/146/421,#r_sy
r,18159,671949,-5/50/26/53,55/83/0/2,358/1926/202/-77,444/236/-303,0/0,2242/-1080/-12298,-30/71/117,-12/142/418,#r_sy
r,18160,671989,-5/50/26/53,57/107/0/2,380/1905/206/2,447/234/-299,0/0,2196/-1102/-12312,-56/88/106,-11/138/416,#r_sy
r,18161,672028,-4/50/26/53,70/83/0/2,365/1974/203/235,450/231/-295,0/0,2106/-1138/-12344,-67/93/96,-10/134/413,#r_sy
r,18162,672069,-4/51/26/53,93/136/0/5,346/1919/199/245,452/229/-290,0/0,2082/-1192/-12382,-88/104/70,-9/129/409,#r_sy
r,18163,672109,-4/51/26/53,85/130/0/8,403/2031/201/236,456/225/-286,0/0,2000/-1210/-12288,-66/90/62,-8/124/405,#r_sy
r,18164,672149,-3/52/26/53,88/143/0/12,430/2055/202/245,460/222/-281,0/0,1986/-1198/-12374,-89/105/46,-6/119/401,#r_sy
r,18165,672189,-3/53/26/53,93/128/0/17,406/2027/204/243,464/218/-275,0/0,1860/-1190/-12400,-93/101/57,-5/113/395,#r_sy
r,18166,672229,-2/53/26/53,111/131/0/21,424/2086/275/263,468/213/-270,0/0,1786/-1156/-12290,-83/90/83,-4/107/390,#r_sy
r,18167,672268,-2/54/26/54,135/169/0/49,454/2063/276/289,473/208/-264,0/0,1800/-1118/-12066,-42/65/94,-3/101/383,#r_sy
r,18168,672308,-1/54/26/54,120/154/0/48,481/2114/277/315,477/202/-258,0/0,1600/-1106/-12040,-34/48/157,-2/95/376,#r_sy
r,18169,672349,-1/55/26/54,134/183/0/41,480/2165/278/350,482/196/-251,0/0,1384/-1172/-11942,-29/33/201,-1/88/369,#r_sy
r,18170,672385,0/56/26/54,136/172/0/65,430/2179/279/387,486/190/-244,0/0,1240/-1122/-11868,-27/21/234,0/81/361,#r_sy
r,18171,672425,0/57/26/54,157/180/0/43,512/2214/278/374,491/183/-236,0/0,1186/-1166/-11782,-9/2/231,0/73/353,#r_sy
r,18172,672465,1/57/26/55,162/215/0/71,507/2248/278/365,496/177/-228,0/0,978/-1196/-11814,-3/-13/273,0/64/345,#r_sy
s,0,#r_sy
r,18173,672505,1/58/26/55,141/216/0/54,496/2273/278/352,502/170/-220,0/0,810/-1242/-11908,-30/-4/283,1/56/337,#r_sy
r,18174,672545,2/59/26/55,118/222/0/57,476/2310/278/349,507/163/-211,0/0,736/-1266/-11748,8/-29/273,1/47/329,#r_sy
r,18175,672586,2/60/26/55,143/252/0/63,464/2324/341/364,511/156/-202,0/0,640/-1252/-11786,-25/-11/284,1/38/321,#r_sy
r,18176,672625,3/61/26/56,142/256/0/48,471/2368/342/373,516/149/-192,0/0,488/-1298/-11790,-23/-13/284,1/29/313,#r_sy
r,18177,672665,4/62/26/56,132/244/0/58,465/2423/345/327,520/142/-182,0/0,430/-1280/-11912,-60/3/285,1/19/305,#r_sy
r,18178,672705,4/63/26/56,135/251/0/70,478/2424/345/391,524/135/-172,0/0,346/-1318/-11712,-29/-13/292,0/9/297,#r_sy
r,18179,672744,5/64/26/56,136/253/0/58,480/2399/346/347,529/128/-162,0/0,300/-1318/-11846,-65/9/276,0/0/289,#r_sy
r,18180,672785,5/65/26/57,127/276/0/89,464/2489/344/352,532/120/-151,0/0,264/-1304/-11810,-57/7/288,0/-10/282,#r_sy
r,18181,672825,6/66/26/57,102/278/0/51,506/2506/342/392,536/113/-140,0/0,342/-1328/-11814,-46/7/254,-2/-20/274,#r_sy
r,18182,672865,6/67/26/57,125/255/0/49,450/2503/410/378,540/106/-129,0/0,440/-1308/-11814,-45/11/232,-3/-30/265,#r_sy
r,18183,672905,7/68/26/57,137/255/0/81,492/2557/413/366,543/98/-118,0/0,270/-1310/-11842,-32/0/260,-4/-41/257,#r_sy
r,18184,672945,7/69/26/58,156/264/0/99,434/2574/412/397,546/91/-106,0/0,374/-1328/-11892,-60/23/218,-6/-52/248,#r_sy
r,18185,672985,8/70/26/58,94/267/0/112,486/2550/411/397,549/83/-95,0/0,152/-1420/-11760,-16/-6/253,-8/-62/239,#r_sy
